Dátum,Meccs-Id,Hazai-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Hazai-PR,Ellenfél-PR,PR-diff,Hazai-xgPR,Ellenfél-xgPR,Hazai-Mixed-PR,Ellenfél-Mixed-PR,H%,D%,A%,ForeCast-W,ForeCast-D,ForeCast-A
2014-12-06 14:30:00,5314,Hannover 96,Wolfsburg,1,3,1.6788,1.85576,9.0335,11.0902,-2.0567,9.4260,9.4222,10.3913,9.0083,,,,0.3312,0.2523,0.4165
2014-12-06 14:30:00,5315,VfB Stuttgart,Schalke 04,0,4,0.675308,1.6953,9.1308,11.7347,-2.6039,10.4316,9.2304,11.0801,12.4893,,,,0.1145,0.2264,0.6591
2014-12-06 14:30:00,5316,Paderborn,Freiburg,1,1,1.38276,0.883469,8.6914,9.0406,-0.3492,8.3607,9.7078,10.0220,9.8733,,,,0.461,0.332,0.207
2014-12-06 14:30:00,5317,FC Cologne,Augsburg,1,2,1.19112,1.35221,8.8775,10.7253,-1.8478,8.9914,9.9392,10.2634,10.0112,,,,0.2846,0.3242,0.3912
2014-12-06 17:30:00,5318,Bayern Munich,Bayer Leverkusen,1,0,0.947473,0.389245,11.9303,11.0875,0.8428,9.8850,11.4349,6.4757,8.9898,,,,0.5123,0.3674,0.1203
2014-12-07 14:30:00,5319,Hamburger SV,Mainz 05,2,1,2.03325,1.02472,9.7656,9.1559,0.6097,10.7963,8.9031,10.9852,10.1586,,,,0.6324,0.2361,0.1315
2014-12-07 16:30:00,5320,Eintracht Frankfurt,Werder Bremen,5,2,3.8335,1.44207,10.9122,9.6148,1.2974,10.7048,11.3695,10.8694,10.6101,,,,0.8705,0.089,0.0405
2014-12-12 19:30:00,5321,Hoffenheim,Eintracht Frankfurt,3,2,3.32968,2.42804,9.9520,10.4255,-0.4735,9.7620,10.2427,10.1418,10.6081,,,,0.5937,0.2058,0.2005
2014-12-13 14:30:00,5322,Hertha Berlin,Borussia Dortmund,1,0,0.764752,0.842366,9.9693,9.6973,0.2720,10.0257,12.9248,11.4132,8.2196,,,,0.2978,0.3604,0.3418
2014-12-13 14:30:00,5323,Werder Bremen,Hannover 96,3,3,1.84609,1.54036,9.3445,9.3038,0.0407,11.1756,9.6199,10.2633,10.7381,,,,0.4455,0.2628,0.2917
2014-12-13 14:30:00,5324,Augsburg,Bayern Munich,0,4,0.286173,2.21868,9.9016,12.7540,-2.8524,9.6323,10.1919,9.6706,6.8163,,,,0.0263,0.1239,0.8498
2014-12-13 14:30:00,5325,Schalke 04,FC Cologne,1,2,1.20569,1.14183,10.6454,9.9668,0.6786,8.4071,9.8147,11.3840,11.3687,,,,0.328,0.3576,0.3144
2014-12-13 14:30:00,5326,Freiburg,Hamburger SV,0,0,1.46439,0.518828,9.0968,9.7094,-0.6126,10.0004,10.5037,9.6932,11.1653,,,,0.6775,0.2286,0.0939
2014-12-13 17:30:00,5327,Mainz 05,VfB Stuttgart,1,1,1.35199,0.54527,9.0246,9.2621,-0.2375,8.9735,10.3612,9.8256,11.4131,,,,0.5826,0.2801,0.1373
2014-12-14 14:30:00,5328,Bayer Leverkusen,Borussia M.Gladbach,1,1,1.01373,1.15522,10.7101,10.4552,0.2549,11.0221,9.5595,8.6477,9.6011,,,,0.2963,0.3046,0.3991
2014-12-14 16:30:00,5329,Wolfsburg,Paderborn,1,1,3.22294,0.996117,10.3655,9.4161,0.9494,9.2542,8.5287,7.7269,11.3034,,,,0.9001,0.0793,0.0206
2014-12-16 19:00:00,5330,Hannover 96,Augsburg,2,0,1.33926,0.693534,9.8282,9.3772,0.4510,9.8058,9.4464,11.1011,9.3076,,,,0.5593,0.3003,0.1404
2014-12-16 19:00:00,5331,Hamburger SV,VfB Stuttgart,0,1,0.436429,1.36453,9.2226,9.7489,-0.5263,10.0348,10.8301,10.9105,11.6679,,,,0.0994,0.2592,0.6414
2014-12-16 19:00:00,5332,FC Cologne,Mainz 05,0,0,0.541438,0.482622,9.6063,9.3851,0.2212,9.4689,9.3193,10.9934,10.2009,,,,0.307,0.4584,0.2346
2014-12-16 19:00:00,5333,Bayern Munich,Freiburg,2,0,2.98351,0.0497566,12.2147,9.6361,2.5786,9.8860,10.3063,5.5436,10.9659,,,,0.9919,0.0079,0.0002
2014-12-17 19:00:00,5334,Eintracht Frankfurt,Hertha Berlin,4,4,2.73817,2.04957,10.1865,10.2083,-0.0218,10.1758,10.0926,10.1969,11.8244,,,,0.5398,0.2155,0.2447
2014-12-17 19:00:00,5335,Borussia Dortmund,Wolfsburg,2,2,1.30339,1.38959,9.7394,10.3234,-0.5840,12.9453,9.2337,8.2832,7.6633,,,,0.3407,0.2787,0.3806
2014-12-17 19:00:00,5336,Borussia M.Gladbach,Werder Bremen,4,1,2.06898,0.308689,10.8025,8.9972,1.8053,9.5969,11.1382,9.5084,10.3560,,,,0.8889,0.0918,0.0193
2014-12-17 19:00:00,5337,Hoffenheim,Bayer Leverkusen,0,1,0.443131,2.17898,9.7665,10.8956,-1.1291,9.3926,11.3915,10.3903,8.3992,,,,0.04,0.1259,0.8341
2014-12-17 19:00:00,5338,Paderborn,Schalke 04,1,2,1.41446,1.14959,9.3484,10.7131,-1.3647,8.7772,8.1586,11.1695,11.5179,,,,0.4311,0.28,0.2889
2014-12-19 19:30:00,5339,Mainz 05,Bayern Munich,1,2,0.490212,0.831278,9.7175,11.8823,-2.1648,9.8164,9.3889,10.6186,5.1259,,,,0.1975,0.3873,0.4152
2014-12-20 14:30:00,5340,Augsburg,Borussia M.Gladbach,2,1,1.65561,2.17588,9.8585,10.3212,-0.4627,9.5477,9.4956,9.9190,8.8970,,,,0.2417,0.2465,0.5118
2014-12-20 14:30:00,5341,Werder Bremen,Borussia Dortmund,2,1,2.36795,0.602289,9.3078,9.4288,-0.1210,11.6402,12.4433,10.2251,8.4141,,,,0.8129,0.1352,0.0519
2014-12-20 14:30:00,5342,Schalke 04,Hamburger SV,0,0,1.52587,1.3688,10.2155,9.7202,0.4953,7.7002,10.4932,10.9810,11.4474,,,,0.3999,0.2702,0.3299
2014-12-20 14:30:00,5343,Bayer Leverkusen,Eintracht Frankfurt,1,1,0.861769,1.45883,10.5933,10.4888,0.1045,10.9400,10.6273,8.2462,10.3499,,,,0.1741,0.279,0.5469
2014-12-20 14:30:00,5344,VfB Stuttgart,Paderborn,0,0,0.772123,0.933283,9.5238,9.5735,-0.0497,10.5647,9.0426,11.4831,11.3543,,,,0.284,0.3508,0.3652
2014-12-20 17:30:00,5345,Wolfsburg,FC Cologne,2,1,0.527607,0.401914,10.2691,9.6606,0.6085,8.9608,9.7418,7.5776,11.0791,,,,0.3058,0.4868,0.2074
2014-12-21 14:30:00,5346,Hertha Berlin,Hoffenheim,0,5,0.706377,3.62858,8.7229,11.2519,-2.5290,9.1266,10.3586,11.0695,11.1452,,,,0.0045,0.025,0.9705
2014-12-21 16:30:00,5347,Freiburg,Hannover 96,2,2,1.28555,1.52484,9.5591,9.9052,-0.3461,10.1695,9.9426,10.9487,11.1183,,,,0.3144,0.2736,0.412
2015-01-30 19:30:00,5305,Wolfsburg,Bayern Munich,4,1,2.18248,1.91633,11.2974,10.8540,0.4434,9.3056,9.0441,8.5394,4.1641,,,,0.4452,0.2478,0.307
2015-01-31 14:30:00,5306,Mainz 05,Paderborn,5,0,2.8788,0.717538,10.8065,8.4845,2.3220,10.1957,8.6633,11.1673,10.8056,,,,0.8623,0.1003,0.0374
2015-01-31 14:30:00,5307,Freiburg,Eintracht Frankfurt,4,1,3.19272,1.11886,10.4165,9.6314,0.7851,10.7954,10.0014,11.2877,10.0109,,,,0.8616,0.1023,0.0361
2015-01-31 14:30:00,5308,VfB Stuttgart,Borussia M.Gladbach,0,1,1.61352,1.27392,9.3481,10.4969,-1.1488,10.7239,9.3364,11.2225,9.1576,,,,0.4626,0.2843,0.2531
2015-01-31 14:30:00,5309,Hamburger SV,FC Cologne,0,2,0.601293,1.16042,9.0803,10.3005,-1.2202,10.2135,10.0215,10.9473,11.5792,,,,0.1829,0.302,0.5151
2015-01-31 14:30:00,5310,Schalke 04,Hannover 96,1,0,1.99671,0.91702,10.2629,9.8578,0.4051,7.7675,9.8753,10.7585,11.3408,,,,0.6543,0.2243,0.1214
2015-01-31 17:30:00,5311,Bayer Leverkusen,Borussia Dortmund,0,0,0.341818,0.451401,10.1772,9.8449,0.3323,10.4965,12.8868,7.8575,8.8028,,,,0.1964,0.5185,0.2851
2015-02-01 14:30:00,5260,Werder Bremen,Hertha Berlin,2,0,0.839904,0.0990819,9.5366,8.4941,1.0425,11.5542,9.2126,10.2687,11.0259,,,,0.5504,0.4063,0.0433
2015-02-01 16:30:00,5261,Augsburg,Hoffenheim,3,1,2.39464,0.609254,10.5818,10.5286,0.0532,10.2174,9.6889,10.1960,10.8682,,,,0.819,0.1284,0.0526
2015-02-03 19:00:00,5262,Hannover 96,Mainz 05,1,1,1.7109,1.19042,9.9700,10.6943,-0.7243,10.1176,9.9534,11.3229,11.1852,,,,0.5083,0.2633,0.2284
2015-02-03 19:00:00,5263,Eintracht Frankfurt,Wolfsburg,1,1,0.948078,1.8612,9.9229,11.0059,-1.0830,10.0646,9.2424,10.5307,8.0196,,,,0.1532,0.225,0.6218
2015-02-03 19:00:00,5264,Bayern Munich,Schalke 04,1,1,0.376661,0.994575,10.5812,10.5357,0.0455,8.6168,8.1948,4.0458,10.8768,,,,0.0978,0.2987,0.6035
2015-02-03 19:00:00,5265,Borussia M.Gladbach,Freiburg,1,0,1.28927,0.884382,10.6018,10.3116,0.2902,9.2925,10.8393,9.1613,11.2840,,,,0.4608,0.3092,0.23
2015-02-04 19:00:00,5266,Borussia Dortmund,Augsburg,0,1,0.943193,1.04603,9.6541,10.7726,-1.1185,12.9203,10.1839,8.6377,10.3611,,,,0.3063,0.3253,0.3684
2015-02-04 19:00:00,5267,FC Cologne,VfB Stuttgart,0,0,0.310801,0.621159,9.9374,9.7112,0.2262,9.5808,11.1646,11.2937,11.5080,,,,0.1548,0.4581,0.3871
2015-02-04 19:00:00,5268,Paderborn,Hamburger SV,0,3,0.81246,2.21275,7.7584,9.8064,-2.0480,8.3372,10.5396,10.4296,11.3233,,,,0.0657,0.1747,0.7596
2015-02-04 19:00:00,5269,Hertha Berlin,Bayer Leverkusen,0,1,0.531751,1.06863,8.5399,10.1314,-1.5915,9.3742,10.3349,11.2059,7.6775,,,,0.151,0.3466,0.5024
2015-02-04 19:00:00,5270,Hoffenheim,Werder Bremen,1,2,1.33156,0.576349,9.9056,10.1596,-0.2540,9.5047,11.7384,10.0564,11.0805,,,,0.5853,0.2762,0.1385
2015-02-06 19:30:00,5271,Schalke 04,Borussia M.Gladbach,1,0,1.03139,0.331344,10.6772,10.4603,0.2169,8.2613,9.2260,10.8433,9.1948,,,,0.5958,0.3146,0.0896
2015-02-07 14:30:00,5272,FC Cologne,Paderborn,0,0,1.03792,0.58064,9.2676,8.4282,0.8394,9.0254,8.8926,10.5096,11.2137,,,,0.4685,0.3461,0.1854
2015-02-07 14:30:00,5273,Freiburg,Borussia Dortmund,0,3,0.159475,2.1517,9.2722,10.6935,-1.4213,10.0519,13.7077,10.7427,9.1790,,,,0.0137,0.1063,0.88
2015-02-07 14:30:00,5274,VfB Stuttgart,Bayern Munich,0,2,0.132112,0.0975022,9.3037,10.9887,-1.6850,11.2658,8.5156,11.0918,4.4620,,,,0.1186,0.7945,0.0869
2015-02-07 14:30:00,5275,Mainz 05,Hertha Berlin,0,2,1.5201,1.77083,9.5307,9.7035,-0.1728,9.2271,10.1005,10.0843,12.3068,,,,0.2715,0.2947,0.4338
2015-02-07 14:30:00,5276,Wolfsburg,Hoffenheim,3,0,1.37453,1.39639,11.3558,9.5557,1.8001,8.8369,9.9102,8.3750,9.7010,,,,0.3531,0.2904,0.3565
2015-02-07 17:30:00,5277,Hamburger SV,Hannover 96,2,1,0.674771,2.24545,9.9723,9.8041,0.1682,10.0628,10.5944,11.8819,10.7643,,,,0.0564,0.1522,0.7914
2015-02-08 14:30:00,5278,Werder Bremen,Bayer Leverkusen,2,1,0.885549,1.74921,10.2775,10.0135,0.2640,11.3904,10.6829,11.4144,7.3436,,,,0.1003,0.2692,0.6305
2015-02-08 16:30:00,5279,Augsburg,Eintracht Frankfurt,2,2,1.76193,2.01179,10.4352,10.2603,0.1749,9.7840,10.4645,10.0861,10.8057,,,,0.2905,0.283,0.4265
2015-02-13 19:30:00,5280,Borussia Dortmund,Mainz 05,4,2,2.74589,0.691415,10.7778,9.4464,1.3314,13.8056,9.1292,8.7497,10.5136,,,,0.8682,0.1004,0.0314
2015-02-14 14:30:00,5281,Borussia M.Gladbach,FC Cologne,1,0,0.795179,0.390044,10.2871,9.4408,0.8463,8.9041,9.3473,8.9203,10.7841,,,,0.4262,0.4077,0.1661
2015-02-14 14:30:00,5282,Bayer Leverkusen,Wolfsburg,4,5,1.98748,2.08631,9.9741,11.3952,-1.4211,10.8688,8.6510,7.3289,8.3897,,,,0.3525,0.2517,0.3958
2015-02-14 14:30:00,5283,Hoffenheim,VfB Stuttgart,2,1,1.20262,0.1911,9.6177,9.2417,0.3760,9.9751,11.2009,9.5101,11.2827,,,,0.6579,0.2876,0.0545
2015-02-14 14:30:00,5284,Werder Bremen,Augsburg,3,2,2.62945,0.585109,10.4419,10.2708,0.1711,11.8159,9.3585,11.0677,10.4328,,,,0.8664,0.0995,0.0341
2015-02-14 14:30:00,5285,Bayern Munich,Hamburger SV,8,0,4.17851,0.230619,12.6096,8.3514,4.2582,9.1235,9.4549,5.0959,11.2480,,,,0.9934,0.0054,0.0012
2015-02-14 17:30:00,5286,Eintracht Frankfurt,Schalke 04,1,0,1.11898,1.09914,10.4895,10.4480,0.0415,10.4487,8.2771,11.0300,10.6190,,,,0.345,0.3174,0.3376
2015-02-15 14:30:00,5287,Hertha Berlin,Freiburg,0,2,0.491416,0.927697,8.9707,10.0050,-1.0343,9.7586,10.3938,11.6830,11.3665,,,,0.1626,0.3593,0.4781
2015-02-15 16:30:00,5288,Hannover 96,Paderborn,1,2,0.858803,0.98493,9.0851,9.1472,-0.0621,10.0939,9.3931,10.0769,11.9011,,,,0.2866,0.3675,0.3459
2015-02-20 19:30:00,5289,VfB Stuttgart,Borussia Dortmund,2,3,1.55893,1.56399,9.2507,10.7688,-1.5181,11.4587,13.5478,11.2930,8.7394,,,,0.3565,0.2988,0.3447
2015-02-21 14:30:00,5290,Freiburg,Hoffenheim,1,1,0.600548,0.565627,9.7832,9.8395,-0.0563,10.1807,10.1882,11.1359,9.7407,,,,0.3027,0.4272,0.2701
2015-02-21 14:30:00,5291,Augsburg,Bayer Leverkusen,2,2,1.92692,1.93428,10.0716,10.1733,-0.1017,9.1575,11.0698,10.2355,7.5262,,,,0.3828,0.2393,0.3779
2015-02-21 14:30:00,5292,Mainz 05,Eintracht Frankfurt,3,1,1.29637,0.851176,10.0822,9.8537,0.2285,9.3763,10.2016,11.0381,10.5055,,,,0.4706,0.3202,0.2092
2015-02-21 14:30:00,5293,Schalke 04,Werder Bremen,1,1,1.19124,1.38186,10.3215,10.5684,-0.2469,8.1029,11.9901,10.5401,11.1466,,,,0.2912,0.2924,0.4164
2015-02-21 14:30:00,5294,Paderborn,Bayern Munich,0,6,0.380499,3.12815,8.3878,13.3690,-4.9812,9.4468,9.0698,11.8286,5.1684,,,,0.0071,0.0364,0.9565
2015-02-21 17:30:00,5295,FC Cologne,Hannover 96,1,1,1.54226,0.979608,9.2269,9.2990,-0.0721,9.2740,10.1672,10.4295,10.4315,,,,0.5083,0.2799,0.2118
2015-02-22 14:30:00,5296,Hamburger SV,Borussia M.Gladbach,1,1,1.04376,0.657812,8.7103,9.9282,-1.2179,9.9103,8.4487,11.5104,8.6579,,,,0.4504,0.3301,0.2195
2015-02-22 16:30:00,5297,Wolfsburg,Hertha Berlin,2,1,1.77626,0.563215,10.9141,9.4518,1.4623,8.2231,10.1865,7.6053,12.4674,,,,0.6989,0.2221,0.079
2015-02-27 19:30:00,5298,Bayern Munich,FC Cologne,4,1,3.92268,0.494166,12.9585,9.6374,3.3211,8.7664,9.5774,3.9007,11.6972,,,,0.9785,0.0189,0.0026
2015-02-28 14:30:00,5299,Borussia Dortmund,Schalke 04,3,0,4.81308,0.0386148,11.2820,9.8083,1.4737,14.5046,7.1461,8.0590,11.2205,,,,0.9991,0.0009,0
2015-02-28 14:30:00,5300,Bayer Leverkusen,Freiburg,1,0,0.57152,0.271169,10.2008,9.7557,0.4451,10.9224,10.3281,7.4786,11.1835,,,,0.3599,0.4914,0.1487
2015-02-28 14:30:00,5301,Hoffenheim,Mainz 05,2,0,2.25024,2.16818,10.2752,9.6465,0.6287,10.1444,9.4201,10.1559,10.6229,,,,0.4046,0.2355,0.3599
2015-02-28 14:30:00,5302,Hannover 96,VfB Stuttgart,1,1,1.5399,0.742277,9.1619,9.3878,-0.2259,10.2295,11.3964,10.0950,11.6295,,,,0.5882,0.2619,0.1499
2015-02-28 14:30:00,5303,Hertha Berlin,Augsburg,1,0,1.26944,0.663246,9.7317,9.7917,-0.0600,10.3680,8.9760,12.5958,10.1071,,,,0.5368,0.2942,0.169
2015-02-28 17:30:00,5304,Eintracht Frankfurt,Hamburger SV,2,1,2.21323,1.43145,9.6929,8.8711,0.8218,9.9862,10.1257,10.1492,11.8667,,,,0.5852,0.2424,0.1724
2015-03-01 14:30:00,5231,Borussia M.Gladbach,Paderborn,2,0,1.43897,0.746314,9.9181,8.3979,1.5202,8.1118,9.7837,8.4746,12.0119,,,,0.5541,0.2764,0.1695
2015-03-01 16:30:00,5232,Werder Bremen,Wolfsburg,3,5,1.44281,2.5513,10.0298,11.4527,-1.4229,11.6744,8.5388,10.8851,7.8668,,,,0.1394,0.2043,0.6563
2015-03-06 19:30:00,5233,VfB Stuttgart,Hertha Berlin,0,0,1.07906,0.682492,9.3488,9.7707,-0.4219,11.4565,10.3079,11.4913,12.7340,,,,0.4522,0.3507,0.1971
2015-03-07 14:30:00,5234,Hamburger SV,Borussia Dortmund,0,0,0.735406,0.505015,9.3488,10.8043,-1.4555,10.6610,13.9693,12.2868,7.6389,,,,0.4105,0.3924,0.1971
2015-03-07 14:30:00,5235,Augsburg,Wolfsburg,1,0,1.44291,0.390951,10.3319,10.9125,-0.5806,9.5292,7.9856,10.3844,7.5895,,,,0.7607,0.1923,0.047
2015-03-07 14:30:00,5236,Hannover 96,Bayern Munich,1,3,0.205925,1.33559,9.4861,12.6343,-3.1482,10.7712,8.2247,10.7016,3.2941,,,,0.0327,0.1968,0.7705
2015-03-07 14:30:00,5237,Freiburg,Werder Bremen,0,1,0.430875,0.649704,9.4492,10.3363,-0.8871,10.2169,11.7856,10.9317,11.1369,,,,0.2014,0.4522,0.3464
2015-03-07 14:30:00,5238,Schalke 04,Hoffenheim,3,1,2.12473,1.9462,10.3000,9.7835,0.5165,7.1825,10.1080,11.6676,9.7088,,,,0.4234,0.2448,0.3318
2015-03-07 17:30:00,5239,Mainz 05,Borussia M.Gladbach,2,2,1.21471,1.44907,9.5894,9.9752,-0.3858,9.3044,8.2275,10.6244,8.4731,,,,0.2764,0.2876,0.436
2015-03-08 14:30:00,5240,FC Cologne,Eintracht Frankfurt,4,2,1.74567,1.89213,10.0263,9.3040,0.7223,9.4297,10.1339,12.1227,9.7237,,,,0.299,0.2964,0.4046
2015-03-08 16:30:00,5241,Paderborn,Bayer Leverkusen,0,3,0.755297,1.17926,7.9736,10.6251,-2.6515,10.0034,10.7027,11.6936,7.7969,,,,0.2109,0.3084,0.4807
2015-03-13 19:30:00,5242,Bayer Leverkusen,VfB Stuttgart,4,0,1.59835,1.03528,11.1810,8.7929,2.3881,10.3994,11.7598,8.2121,11.0761,,,,0.5154,0.2686,0.216
2015-03-14 14:30:00,5243,Augsburg,Mainz 05,0,2,0.94984,1.62842,9.5213,10.4000,-0.8787,9.0489,9.7847,9.7434,11.2654,,,,0.1924,0.2637,0.5439
2015-03-14 14:30:00,5244,Hoffenheim,Hamburger SV,3,0,2.66878,0.438761,10.2998,8.8325,1.4673,10.4318,10.3372,9.6676,12.3280,,,,0.899,0.0796,0.0214
2015-03-14 14:30:00,5245,Hertha Berlin,Schalke 04,2,2,1.64453,1.99192,9.7780,10.2927,-0.5147,10.2284,7.2620,12.8282,11.5734,,,,0.2458,0.3089,0.4453
2015-03-14 14:30:00,5246,Werder Bremen,Bayern Munich,0,4,0.290321,2.18396,9.7858,13.1848,-3.3990,11.7617,8.2486,11.0598,3.3712,,,,0.0146,0.0857,0.8997
2015-03-14 14:30:00,5247,Eintracht Frankfurt,Paderborn,4,0,1.726,0.634028,9.8464,7.4312,2.4152,9.9493,10.1880,9.9931,11.4242,,,,0.6716,0.2255,0.1029
2015-03-14 17:30:00,5248,Borussia Dortmund,FC Cologne,0,0,0.5365,0.938097,10.4848,10.3458,0.1390,13.5494,9.8496,7.4198,12.3418,,,,0.1901,0.3507,0.4592
2015-03-15 14:30:00,5249,Wolfsburg,Freiburg,3,0,2.68949,1.21009,11.1717,9.1900,1.9817,7.8646,10.3379,7.4788,11.0424,,,,0.7485,0.1634,0.0881
2015-03-15 16:30:00,5250,Borussia M.Gladbach,Hannover 96,2,0,3.30586,0.395038,10.2279,9.2334,0.9945,8.7079,10.2908,7.9981,11.1766,,,,0.9646,0.0297,0.0057
2015-03-20 19:30:00,5251,Hamburger SV,Hertha Berlin,0,1,0.482112,0.7084,8.6939,9.9166,-1.2227,10.3920,10.1736,12.2459,12.9103,,,,0.2066,0.4186,0.3748
2015-03-21 14:30:00,5252,FC Cologne,Werder Bremen,1,1,1.76655,0.570166,10.0808,10.0508,0.0300,9.8837,11.7276,11.7777,11.6239,,,,0.7264,0.1959,0.0777
2015-03-21 14:30:00,5253,Paderborn,Hoffenheim,0,0,1.07174,0.267507,8.0233,9.7077,-1.6844,10.9812,9.6386,11.8153,9.2765,,,,0.5776,0.3389,0.0835
2015-03-21 14:30:00,5254,Hannover 96,Borussia Dortmund,2,3,0.927629,2.31429,9.1713,10.5469,-1.3756,10.1320,13.7082,11.4611,7.1353,,,,0.0943,0.1752,0.7305
2015-03-21 14:30:00,5255,Freiburg,Augsburg,2,0,2.10189,1.10909,9.6478,9.0635,0.5843,10.5439,8.8429,11.2520,9.5338,,,,0.6456,0.2074,0.147
2015-03-21 14:30:00,5256,VfB Stuttgart,Eintracht Frankfurt,3,1,2.22419,1.35468,9.4313,9.2080,0.2233,12.1156,9.5935,11.4971,9.5721,,,,0.6316,0.2285,0.1399
2015-03-21 17:30:00,5257,Schalke 04,Bayer Leverkusen,0,1,1.79663,1.3174,10.1398,11.3339,-1.1941,7.4789,10.1825,11.3007,8.4848,,,,0.4951,0.2638,0.2411
2015-03-22 14:30:00,5258,Mainz 05,Wolfsburg,1,1,1.02675,0.811129,10.4679,11.1038,-0.6359,9.9065,7.7428,11.2794,7.4648,,,,0.3812,0.333,0.2858
2015-03-22 16:30:00,5259,Bayern Munich,Borussia M.Gladbach,0,2,0.70739,0.604102,11.8206,11.5921,0.2285,7.4102,9.5463,1.9812,9.3881,,,,0.3257,0.3968,0.2775
2015-04-04 14:30:00,5195,Werder Bremen,Mainz 05,0,0,0.718931,0.92075,10.0301,10.4886,-0.4585,11.6564,9.9777,11.6536,11.2497,,,,0.2699,0.3574,0.3727
2015-04-04 14:30:00,5196,Eintracht Frankfurt,Hannover 96,2,2,1.03699,1.33074,9.0738,9.3055,-0.2317,9.3859,10.3396,9.5114,11.5218,,,,0.2545,0.3002,0.4453
2015-04-04 14:30:00,5197,Freiburg,FC Cologne,1,0,0.504147,0.844825,9.8810,9.8476,0.0334,10.4420,9.9856,11.5704,11.4593,,,,0.2019,0.3768,0.4213
2015-04-04 14:30:00,5198,Hoffenheim,Borussia M.Gladbach,1,4,2.32046,3.20249,9.3038,11.9960,-2.6922,9.7642,9.4207,9.0931,9.5715,,,,0.2067,0.198,0.5953
2015-04-04 14:30:00,5199,Bayer Leverkusen,Hamburger SV,4,0,3.81979,0.35348,11.5489,8.4789,3.0700,10.2641,10.3104,7.8332,12.8975,,,,0.9788,0.0189,0.0023
2015-04-04 14:30:00,5200,Wolfsburg,VfB Stuttgart,3,1,3.74206,1.92469,11.0607,9.4744,1.5863,7.6540,12.2044,6.9673,11.9946,,,,0.7651,0.1379,0.097
2015-04-04 17:30:00,5201,Borussia Dortmund,Bayern Munich,0,1,0.51879,0.759126,10.4903,11.8772,-1.3869,13.8415,7.2769,7.1388,1.9777,,,,0.2054,0.3901,0.4045
2015-04-05 14:30:00,5202,Augsburg,Schalke 04,0,0,0.927284,0.933294,9.2076,9.9957,-0.7881,8.9855,7.3363,9.6794,11.1551,,,,0.3397,0.3221,0.3382
2015-04-05 16:30:00,5203,Hertha Berlin,Paderborn,2,0,1.84498,0.563136,9.8183,8.1216,1.6967,9.8957,11.2591,12.4915,12.2341,,,,0.737,0.1842,0.0788
2015-04-10 19:30:00,5204,Hannover 96,Hertha Berlin,1,1,1.67956,0.358149,9.3087,9.8151,-0.5064,10.6732,9.5621,11.1946,12.8187,,,,0.8224,0.1504,0.0272
2015-04-11 14:30:00,5205,Bayern Munich,Eintracht Frankfurt,3,0,2.15165,0.243596,11.8014,9.1496,2.6518,6.9281,9.7347,1.4248,10.0643,,,,0.9228,0.0698,0.0074
2015-04-11 14:30:00,5206,Schalke 04,Freiburg,0,0,1.06643,1.26863,9.8420,10.0347,-0.1927,7.1321,10.6462,11.0520,11.6735,,,,0.2689,0.3069,0.4242
2015-04-11 14:30:00,5207,Borussia M.Gladbach,Borussia Dortmund,3,1,2.08503,0.699622,11.9946,10.4917,1.5029,9.2656,13.9966,9.2237,7.4866,,,,0.7475,0.175,0.0775
2015-04-11 14:30:00,5208,Mainz 05,Bayer Leverkusen,2,3,2.21349,0.970257,10.3787,11.6588,-1.2801,10.4286,9.8132,10.8290,8.2539,,,,0.7425,0.1744,0.0831
2015-04-11 14:30:00,5209,Paderborn,Augsburg,2,1,2.35597,0.637449,8.5181,8.8111,-0.2930,11.8352,8.4094,12.2010,9.7125,,,,0.8337,0.1214,0.0449
2015-04-11 17:30:00,5210,Hamburger SV,Wolfsburg,0,2,0.141435,2.16383,8.4994,11.0402,-2.5408,10.3253,7.6391,13.4235,6.4413,,,,0.0131,0.0811,0.9058
2015-04-12 14:30:00,5211,FC Cologne,Hoffenheim,3,2,2.55523,2.32029,9.8367,9.3147,0.5220,9.7834,9.9664,11.3896,9.1628,,,,0.4466,0.2392,0.3142
2015-04-12 16:30:00,5212,VfB Stuttgart,Werder Bremen,3,2,2.35291,0.448325,9.7383,9.7662,-0.0279,12.6945,11.1663,11.7824,11.8658,,,,0.8582,0.1084,0.0334
2015-04-17 19:30:00,5213,Eintracht Frankfurt,Borussia M.Gladbach,0,0,1.45853,1.06606,9.7359,11.4083,-1.6724,10.4191,8.5812,10.5524,8.7356,,,,0.4583,0.2897,0.252
2015-04-18 14:30:00,5214,Freiburg,Mainz 05,2,3,1.28235,2.30496,9.7457,10.6677,-0.9220,10.3515,10.7233,11.6402,10.8623,,,,0.1465,0.196,0.6575
2015-04-18 14:30:00,5215,Hoffenheim,Bayern Munich,0,2,0.668652,1.52453,9.3114,11.8047,-2.4933,10.2491,6.6454,9.3734,1.2142,,,,0.137,0.2623,0.6007
2015-04-18 14:30:00,5216,Hertha Berlin,FC Cologne,0,0,1.06799,0.54042,9.6955,9.9563,-0.2608,9.5744,9.7711,12.5672,11.6411,,,,0.5006,0.3305,0.1689
2015-04-18 14:30:00,5217,Borussia Dortmund,Paderborn,3,0,3.20767,0.123904,10.6233,8.3865,2.2368,14.1491,11.6827,6.8473,12.8403,,,,0.9718,0.0253,0.0029
